collectId,collectName,collectYear,collectType,collectLevel,collectTexture,detailSize,num,source,seq
17004,西汉褐陶壶,西汉(前206~公元25),陶器,二级,陶,"高14-18.5,腹径14.5-19,口径9-15.5",3,征集购买,25
21868,汉绿釉陶羊圈,汉,陶器,三级,陶,通高7.5 径21  底径16.5,1,征集购买,25
621,汉鸟纹长方砖残片,汉,石器、石刻、砖瓦,三级,砖瓦,长10.8，宽18.4，厚9.8,2,征集购买,25
7277,西汉元始三年铜勺,西汉(前206~公元25),铜器,二级,铜,全长13.2、勺7.9x7,1,旧藏,25
7789,汉陶鼎（残）,汉,陶器,三级,陶,存高10 腹径20.8 口径12.8,1,旧藏,25
8813,汉昭明连弧纹铜镜,汉,铜器,二级,铜,直径8.2、厚0.4,1,旧藏,25
10093,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.2  好径：0.9   厚：0.1,1,旧藏,25
10349,西汉新莽殊不当十货布币,西汉(前206~公元25),钱币,二级,铜, 长：10.38  足宽：4.09  厚：0.22,1,旧藏,25
13933,西汉残铁车棺片,西汉(前206~公元25),铁器、其他金属器,二级,铁,9.2*5.6*2.1,1,发掘,25
14189,西汉灰陶残片,西汉(前206~公元25),陶器,二级,陶,最大残长7.6,6,发掘,25
15981,东汉残车马神仙人物纹铜镜,东汉(25~220),铜器,二级,铜,直径19.5、厚1.2,1,征集购买,25
16749,西汉褐陶杯,西汉(前206~公元25),陶器,二级,陶,"口径7.6,底径5.4,高5.6",1,发掘,25
17005,西汉褐陶残壶,西汉(前206~公元25),陶器,二级,陶,"高10-11,腹径9-9.5,口径6",2,征集购买,25
622,汉灰长方砖残片,汉,石器、石刻、砖瓦,三级,砖瓦,长9，宽5，厚6.5。,1,征集购买,25
7278,西汉铜勺,西汉(前206~公元25),铜器,二级,铜,全长16.1、勺9.9x8.8,1,旧藏,25
7790,汉陶畜栏,汉,陶器,三级,陶,全高15.4 板长22.6 畜栏径20.5x20.7 栏高5.6,1,旧藏,25
8814,汉“汉有善铜”鸟兽博局纹铜镜,汉,铜器,二级,铜,直径11.5、厚0.5,1,旧藏,25
10094,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：  好径： 厚：0.12,1,旧藏,25
10350,西汉新莽货布布币,西汉(前206~公元25),钱币,三级,铜, 长：5.73  足宽：2.22  厚：0.34,1,旧藏,25
13934,西汉残铁器片,西汉(前206~公元25),铁器、其他金属器,二级,铁,存长3-9.5,7,发掘,25
14190,西汉灰陶豆形器座,西汉(前206~公元25),陶器,二级,陶,"1.高18,盘径17.5",2,发掘,25
16750,西汉绿松石珠,西汉(前206~公元25),玉石器、宝石,二级,宝玉石,"径0.8,高0.6",1,发掘,25
17006,西汉褐陶四系壶,西汉(前206~公元25),陶器,二级,陶,"高20,腹径16,口径11.5",2,征集购买,25
18286,汉尚方四神博局纹铜镜,汉,铜器,二级,其他无机质,直径15.7、钮高0.8,1,征集购买,25
21870,汉绿釉陶灶,汉,陶器,三级,陶,高13.3 腹径18.6 底径10.7,1,征集购买,25
623,汉双菱形长方砖,汉,石器、石刻、砖瓦,三级,砖瓦,长10，宽9.1，厚7.8,1,征集购买,25
7791,汉陶井,汉,陶器,三级,陶,高11.1 腹径9.8 口径8.6 底径9.3,1,旧藏,25
10351,西汉新莽货布布币,西汉(前206~公元25),钱币,三级,铜, 长：5.81  足宽：2.34  厚：0.27,1,旧藏,25
13935,西汉残灰陶纺轮,西汉(前206~公元25),陶器,二级,陶,完整直径6.3,4,发掘,25
14191,西汉灰陶残盆,西汉(前206~公元25),陶器,三级,陶,最大残24.5,2,发掘,25
16751,西汉褐陶杯,西汉(前206~公元25),陶器,二级,陶,"口径8,底径5.6,高5",1,发掘,25
17007,西汉大腹灰陶罐,西汉(前206~公元25),陶器,二级,陶,"高22,腹径28,口径17",1,征集购买,25
21871,汉黄绿釉陶罐,汉,陶器,三级,陶,高12.9 口径7.6 腹径16.5 底径6.7,1,征集购买,25
25199,汉“位至三公”铭文铜镜,汉,铜器,三级,铜,直径10 厚0.2,1,拣选,25
624,汉双轮纹长方砖,汉,石器、石刻、砖瓦,三级,砖瓦,长23，宽5.5，厚8.3。,1,征集购买,25
7280,西汉甘露元年铭羽阳宫铜疏枓,西汉(前206~公元25),铜器,一级,铜,"纵36.6,勺9.7x4.5厘米",1,旧藏,25
8816,汉连弧纹铜镜,汉,铜器,三级,铜,直径8.1、厚0.45,1,旧藏,25
13936,西汉灰陶纺锤,西汉(前206~公元25),陶器,三级,陶,高3 直径3.4,1,发掘,25
14192,西汉灰陶残片,西汉(前206~公元25),陶器,二级,陶,最大残17,3,发掘,25
16496,汉“宣吾私印”铜印,汉,铜器,三级,其他无机质,通钮高1.5、宽1.2,1,征集购买,25
16752,西汉红陶纺轮,西汉(前206~公元25),陶器,二级,陶,"直径4.3,高2.4",1,发掘,25
17008,西汉泥质灰陶罐,西汉(前206~公元25),陶器,二级,陶,"高18,腹径24,口径16",1,征集购买,25
21872,汉绿釉陶猪圈,汉,陶器,三级,陶,高21.7 长20 宽18.7,1,征集购买,25
625,汉十字连环纹长方砖,汉,石器、石刻、砖瓦,二级,砖瓦,长33，宽24，厚7。,1,征集购买,25
8817,西汉四乳四虺纹铜镜,西汉(前206~公元25),铜器,二级,铜,直径12.6、厚0.7,1,旧藏,25
9073,汉残宜子孙款折盏铜灯,汉,铜器,二级,铜,高5.7、口径9.5x5.9、底径7.25x4.1,1,旧藏,25
10097,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.7  好径：0.8 厚：0.11,1,旧藏,25
13937,新石器时代石纺轮,西汉(前206~公元25),石器、石刻、砖瓦,三级,石,直径6.9 厚0.7 穿径0.8,1,发掘,25
14193,西汉残灰陶锅沿,西汉(前206~公元25),陶器,二级,陶,最大残段9,2,发掘,25
16753,西汉铜扣,西汉(前206~公元25),铜器,二级,铜,"存径2.4,高0.5",4,发掘,25
17009,西汉双耳灰陶罐,西汉(前206~公元25),陶器,二级,陶,"高18,腹径23,口径11",1,征集购买,25
19313,汉长方网状铜带饰,汉,铜器,二级,铜,长9.1、宽5.8、厚1.4,2,拣选,25
21873,汉灰陶灶,汉,陶器,三级,陶,高12 长28 宽23.3,1,征集购买,25
626,汉连环纹方砖,汉,石器、石刻、砖瓦,三级,砖瓦,长33，宽12，厚7.8,1,采集,25
8818,汉“长宜子孙”连弧纹铜镜,汉,铜器,二级,铜,直径20.4、厚0.5,1,旧藏,25
10098,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.82  好径：0.8 厚：0.2,1,旧藏,25
13938,西汉灰陶谷壁,西汉(前206~公元25),陶器,三级,陶,最大的直径6.5 厚0.7,2,发掘,25
14194,西汉灰陶残片,西汉(前206~公元25),陶器,三级,陶,最大残长10.4,44,发掘,25
16498,汉铜勺,汉,铜器,二级,铜,长30.3、勺宽10.7,1,征集购买,25
16754,西汉褐陶壶,西汉(前206~公元25),陶器,二级,陶,"口径6.3,腹径7.9,底径4.7,存高7.8",1,发掘,25
17010,西汉双耳灰陶罐,西汉(前206~公元25),陶器,二级,陶,"高14.5,腹通宽17,口径11.7",2,征集购买,25
19314,汉圆形螺纹铜带饰,汉,铜器,二级,铜,8.4x7.75x1.8,1,拣选,25
627,汉叶脉状纹方砖,汉,石器、石刻、砖瓦,三级,砖瓦,长33.7，宽28，厚7.5。,3,征集购买,25
8819,西汉细纹蟠虺纹铜镜,西汉(前206~公元25),铜器,二级,铜,直径11.75、厚0.95,1,旧藏,25
10099,西汉半两铜圆钱,西汉(前206~公元25),钱币,二级,铜,肉径：2.75  好径：0.8 厚：0.35,1,旧藏,25
13939,西汉残带鼻瓦具,西汉(前206~公元25),石器、石刻、砖瓦,三级,砖瓦,12*13*3.4,1,发掘,25
14195,西汉兽牙.兽骨,西汉(前206~公元25),牙骨角器,二级,骨角牙,,1,发掘,25
16499,汉孟荆孟长君两面铜印,汉,铜器,二级,铜,厚0.6、宽1.7,2,征集购买,25
16755,西汉褐陶杯,西汉(前206~公元25),陶器,二级,陶,"口径7.4,腹径7.1,底径4.7,高4.2",1,发掘,25
17011,西汉褐陶罐,西汉(前206~公元25),陶器,二级,陶,"高8.2,腹径10,口径6",1,征集购买,25
19315,汉镀金飞马铜带饰,汉,铜器,二级,铜,长10.4、宽7.1,2,拣选,25
628,汉菱纹方砖,汉,石器、石刻、砖瓦,三级,砖瓦,长32，宽27，厚7.5。,1,征集购买,25
8820,汉四乳鸟兽纹铜镜,汉,铜器,二级,铜,直径19.8、厚0.6,1,旧藏,25
10100,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.6  好径：1  厚：0.09,1,旧藏,25
14196,西汉灰陶残板瓦,西汉(前206~公元25),石器、石刻、砖瓦,二级,砖瓦,残存长7  宽6.4,2,发掘,25
16756,西汉褐陶杯,西汉(前206~公元25),陶器,二级,陶,"1.口径7.1,底径4.9,高4.1",3,发掘,25
17012,西汉有扳大口褐陶罐,西汉(前206~公元25),陶器,二级,陶,"高9.5,腹径9,口径9.2",2,征集购买,25
21876,汉灰陶灶,汉,陶器,三级,陶,高25 长34.5 宽32.2,1,征集购买,25
629,次十字连环纹方砖,汉,石器、石刻、砖瓦,三级,砖瓦,长34，宽29，厚8。,1,征集购买,25
6005,汉青玉鸡心佩,汉,玉石器、宝石,二级,宝玉石,长3.87 宽3.56 厚1.67,1,拨交,25
8821,汉“尚方”锯齿纹铜镜,汉,铜器,二级,铜,直径7.8、厚0.5,1,旧藏,25
10101,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.6  好径：1  厚：0.15,1,旧藏,25
13941,西汉残云纹瓦当,西汉(前206~公元25),石器、石刻、砖瓦,二级,砖瓦,存长3.8；存长5.2,2,发掘,25
14197,西汉灰陶片,西汉(前206~公元25),陶器,三级,陶,残口沿12.3,5,发掘,25
16757,西汉褐陶残杯,西汉(前206~公元25),陶器,二级,陶,最大残长3.2,4,发掘,25
17013,西汉双扳灰陶罐,西汉(前206~公元25),陶器,二级,陶,"高8.2,腹通宽12.5,口径10,底径6",2,征集购买,25
19317,汉兽纹铜牌,汉,铜器,二级,铜,存长4.7x4.65,6,拣选,25
630,汉篮纹长方砖,汉,石器、石刻、砖瓦,三级,砖瓦,长39.2，宽17.4，厚5。,1,征集购买,25
6006,汉白玉鸡心佩,汉,玉石器、宝石,二级,宝玉石,长4.33 宽2.82 厚1.52,1,拨交,25
8822,西汉“见日之光“四乳连弧纹铜镜,西汉(前206~公元25),铜器,二级,铜,直径11.35、厚0.4,1,旧藏,25
10102,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.66  好径：0.85  厚：0.19,1,旧藏,25
13942,西汉兽骨、兽牙,西汉(前206~公元25),牙骨角器,二级,骨角牙,,2,发掘,25
14198,西汉灰陶残片,西汉(前206~公元25),陶器,三级,陶,残存最大14,3,发掘,25
16758,西汉玉石珠,西汉(前206~公元25),玉石器、宝石,二级,"玻璃,宝玉石","径0.5,长1.1.",1,发掘,25
17014,西汉敞口有把灰陶杯,西汉(前206~公元25),陶器,二级,陶,"高7.2,腹通宽12.3,口径4.5,底径6",1,征集购买,25
631,汉十字连环纹长方砖,汉,石器、石刻、砖瓦,三级,砖瓦,长33，宽16，厚10。,1,征集购买,25
6007,汉玉鸡心佩,汉,玉石器、宝石,二级,宝玉石,长4.3 宽3.35 厚1.1,1,拨交,25
8823,汉四乳龙虎纹铜镜,汉,铜器,二级,铜,直径12、厚0.8,1,旧藏,25
10103,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.7  好径：0.99   厚：0.13,1,旧藏,25
13943,西汉残磨石,西汉(前206~公元25),石器、石刻、砖瓦,三级,石,存长3.5；存长6.5,2,发掘,25
14199,西汉灰陶残壶,西汉(前206~公元25),陶器,三级,陶,残口沿8.6,2,发掘,25
16759,西汉褐陶罐,西汉(前206~公元25),陶器,二级,陶,"口径存宽11.2,腹16.7,存高15.4",1,发掘,25
17015,西汉敞口褐陶罐,西汉(前206~公元25),陶器,二级,陶,"高9.8,口径11,底7.5",3,征集购买,25
632,汉复菱形纹长方砖,汉,石器、石刻、砖瓦,三级,砖瓦,长30.8，宽15.5，厚9.5。,1,征集购买,25
6008,汉白玉鸡心佩,汉,玉石器、宝石,二级,宝玉石,长4.48 宽4 厚0.82,1,拨交,25
8824,西汉昭明连弧纹铜镜,西汉(前206~公元25),铜器,二级,铜,直径11.2、厚0.6,1,旧藏,25
10104,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.75  好径：0.85 厚：0.12,1,旧藏,25
13944,西汉残绳纹砖,西汉(前206~公元25),石器、石刻、砖瓦,二级,砖瓦,最大的存22.8*11.9*5.1,5,发掘,25
14200,西汉红陶残片,西汉(前206~公元25),陶器,三级,陶,残段22 宽 10,2,发掘,25
16760,西汉褐陶杯,西汉(前206~公元25),陶器,二级,陶,"腹径6.8,底径5.4,高5",1,发掘,25
17016,西汉残褐陶碗,西汉(前206~公元25),陶器,二级,陶,"口径13-16.4,底径6.2-8,高6.8",3,征集购买,25
633,汉菱形纹方砖,汉,石器、石刻、砖瓦,三级,砖瓦,长34，宽12，厚9.7,1,征集购买,25
6265,汉谷纹碧玉璧,汉,玉石器、宝石,二级,宝玉石,"肉径9.5,好径2.8,厚0.5",1,拨交,25
8825,汉“长宜子孙”连弧纹铜镜,汉,铜器,三级,铜,直径14.1、厚0.4,1,旧藏,25
10105,西汉半两铜钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.79  好径：0.82 厚：0.1,1,旧藏,25
10361,西汉新莽五铢铜钱,西汉(前206~公元25),钱币,二级,铜,肉径：1.14   好径：0.4  厚：0.1,3,旧藏,25
13945,西汉残板瓦,西汉(前206~公元25),石器、石刻、砖瓦,二级,砖瓦,存长11.6-15.2,8,发掘,25
14201,西汉残灰陶罐,西汉(前206~公元25),陶器,二级,陶,残长最大20,14,发掘,25
16761,西汉琉璃珠,西汉(前206~公元25),玻璃器,二级,玻璃,"环径0.7,厚0.4",1,发掘,25
17017,西汉褐陶杯,西汉(前206~公元25),陶器,二级,陶,"口径9.3-10.6,腹径8-9.4,底径5.5,高6.1-7.2",4,征集购买,25
17785,东汉建安元年画像镜,东汉(25~220),铜器,二级,其他金属,直径18.2，厚0.8。,1,征集购买,25
634,汉复菱形纹方砖,汉,石器、石刻、砖瓦,三级,砖瓦,长31，宽29.5，厚7.5。,2,征集购买,25
7034,西汉常年富乐蟠虺纹铜镜,西汉(前206~公元25),铜器,二级,铜,直径9.2、厚0.3,1,拨交,25
8826,汉日月鸟兽博局纹铜镜,汉,铜器,二级,铜,直径13.1、厚0.5,1,旧藏,25
10106,西汉半两铜圆钱,西汉(前206~公元25),钱币,二级,铜,肉径：2.44  好径：0.98  厚：0.1,1,旧藏,25
13946,西汉残云纹瓦当,西汉(前206~公元25),石器、石刻、砖瓦,二级,砖瓦,存长3.5；存长10.5,2,发掘,25
14202,西汉灰陶残片,西汉(前206~公元25),陶器,二级,陶,残长14.5 宽10.5,2,发掘,25
16762,西汉琉璃珠,西汉(前206~公元25),玻璃器,二级,玻璃,"菱状珠:径0.9,高0.9",30,发掘,25
17018,西汉褐陶杯,西汉(前206~公元25),陶器,二级,陶,"口径7.2-9.8,腹径7.1-8.2,底径4.2-6.1,高6.8-6.9",3,征集购买,25
19322,汉镀金兽面铜嵌件,汉,铜器,二级,铜,大5.65 小3.15,10,拣选,25
635,汉连环纹长方砖,汉,石器、石刻、砖瓦,三级,砖瓦,长30.5，宽9.5，厚15。,1,征集购买,25
8827,汉“长宜子孙”兽带纹铜镜,汉,铜器,二级,铜,直径17.7、厚0.65,1,旧藏,25
10107,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.05  好径：0.7 厚：0.06,1,旧藏,25
13947,西汉灰陶残盆,西汉(前206~公元25),陶器,二级,陶,最大13.2,2,发掘,25
14203,西汉残灰陶钵,西汉(前206~公元25),陶器,三级,陶,残最大直径22,8,发掘,25
16763,西汉褐陶杯,西汉(前206~公元25),陶器,二级,陶,"口径7.5,底径5.3,高5.2",1,发掘,25
17019,西汉褐陶杯,西汉(前206~公元25),陶器,二级,陶,"口径6.2-8.1,腹径5.4-6.8,底径3.9-4.9,高3.9-5.8",5,征集购买,25
17787,东汉四乳禽兽纹铜镜,东汉(25~220),铜器,二级,铜,直径11.4，厚0.4，通钮高0.9。,1,征集购买,25
19323,汉铜带勾,汉,铜器,二级,铜,大11  小4.45,6,拣选,25
636,汉菱形纹长方砖残块,汉,石器、石刻、砖瓦,三级,砖瓦,存长20，宽15，厚9.5、,1,征集购买,25
6012,汉浮雕四燕玉璧,汉,玉石器、宝石,二级,宝玉石,肉径4.3 好径1.4 厚0.7,1,拨交,25
8828,东汉铭文四神博局纹铜镜,东汉(25~220),铜器,二级,铜,直径16.55、厚0.5,1,旧藏,25
10108,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.45  好径：0.92 厚：0.13,1,旧藏,25
13948,西汉灰陶残瓮,西汉(前206~公元25),陶器,一级,陶,最大12.5厘米,2,发掘,25
14204,西汉灰陶残壶,西汉(前206~公元25),陶器,二级,陶,壶口径10.8,6,发掘,25
16764,西汉褐陶残器底,西汉(前206~公元25),陶器,二级,陶,底径8.3,11,发掘,25
17020,西汉褐陶杯,西汉(前206~公元25),陶器,二级,陶,"口径7-7.5,腹径6.5-7.4,底径5.6-6.4,高3.9-5.1",5,征集购买,25
17788,西汉昭明铜镜,西汉(前206~公元25),铜器,三级,铜,陡径11，通钮高1，边厚0.5。,1,征集购买,25
637,汉绳纹长方砖,汉,石器、石刻、砖瓦,三级,砖瓦,长28，宽17，厚8.9,1,征集购买,25
9341,东汉“夷道官”铭铜量,东汉(25~220),度量衡器,一级,铜,高24.5、口径35、底径34、柄长8.1,1,旧藏,25
10109,西汉半两铜圆钱,西汉(前206~公元25),钱币,二级,铜,肉径：2.35  好径：1.3 厚：1,1,旧藏,25
13949,西汉残灰陶壶,西汉(前206~公元25),陶器,三级,陶,最大直径9.6,4,发掘,25
14205,西汉夹砂灰陶残盆,西汉(前206~公元25),陶器,三级,陶,最大残长14.6,2,发掘,25
16765,西汉铁镞,西汉(前206~公元25),铁器、其他金属器,二级,铁,"存长4.3,存宽2.5,厚0.4",1,发掘,25
17021,西汉褐陶杯,西汉(前206~公元25),陶器,二级,陶,"口径6.6-8.2,腹径5.9-9.5,底径5-5.1,高4.8-5.6",5,征集购买,25
17789,西汉昭明镜,西汉(前206~公元25),铜器,二级,铜,直径11.2、通钮高0.9、边厚0.45,1,征集购买,25
638,汉接杶长方砖,汉,石器、石刻、砖瓦,三级,砖瓦,长14，宽13.4，厚7.8,1,征集购买,25
10110,西汉半两铜圆钱,西汉(前206~公元25),钱币,二级,铜,肉径：2.6  好径：1.13  厚：0.16,1,旧藏,25
13950,西汉红陶残锅,西汉(前206~公元25),陶器,三级,陶,最大直径7.5,3,发掘,25
14206,西汉灰陶残片,西汉(前206~公元25),陶器,二级,陶,最大径19,2,发掘,25
16766,西汉铜扣,西汉(前206~公元25),铜器,二级,铜,存径1.9,1,发掘,25
17790,西汉“家常富贵”四乳铜镜,西汉(前206~公元25),铜器,二级,铜,直径9、通钮高0.8、边厚0.45,1,征集购买,25
639,汉席纹砖残片,汉,石器、石刻、砖瓦,三级,砖瓦,存长14.5，宽8，厚5.8。,1,征集购买,25
6271,汉玉鱼,汉,玉石器、宝石,二级,宝玉石,"长4,宽1.85,厚0.75",1,旧藏,25
10111,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.55  好径：0.85  厚：0.11,1,旧藏,25
13951,西汉红陶残豆,西汉(前206~公元25),陶器,二级,陶,最大残7.5,4,发掘,25
14207,西汉半两铜钱,西汉(前206~公元25),钱币,三级,铜,"内径2.3,好径0.9,厚0.1",1,发掘,25
16767,西汉绿石珠,西汉(前206~公元25),玉石器、宝石,二级,宝玉石,"径0.8,长1.6",18,发掘,25
17791,东汉张氏四乳神兽纹铜镜,东汉(25~220),铜器,二级,铜,直径10.7、通钮高1.2、边厚0.5,1,征集购买,25
640,汉绳纹长方墓砖,汉,石器、石刻、砖瓦,二级,砖瓦,长30，宽14，厚13.1,12,征集购买,25
6016,汉卷云纹青玉环,汉,玉石器、宝石,二级,宝玉石,肉径4.05 好径1.9 厚0.5,1,拨交,25
10112,西汉半两铜圆钱,西汉(前206~公元25),钱币,二级,铜,肉径：1.8  好径：0.76  厚：0.18,1,旧藏,25
13952,西汉灰陶残钵,西汉(前206~公元25),陶器,二级,陶,最大直径8,5,发掘,25
14208,西汉铁器残片,西汉(前206~公元25),铁器、其他金属器,二级,铁,存长4.5-12.8,5,发掘,25
16768,西汉褐陶罐残片,西汉(前206~公元25),陶器,二级,陶,最大径5.4,6,发掘,25
641,汉绳纹长方墓砖,汉,石器、石刻、砖瓦,二级,砖瓦,长32，宽15，厚7.9,1,发掘,25
897,汉陶器残片,汉,陶器,二级,陶,,31,采集,25
10113,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.4  好径：0.78   厚：0.13,1,旧藏,25
13953,西汉灰陶残甑,西汉(前206~公元25),陶器,三级,陶,最大残段12；10,4,发掘,25
14209,西汉灰陶残筒板瓦,西汉(前206~公元25),陶器,二级,陶,残长24,3,发掘,25
16769,西汉铁矛,西汉(前206~公元25),铁器、其他金属器,二级,铁,"存长22.5,刃宽2.1,厚0.4",1,发掘,25
17793,东汉四禽八乳博局纹铜镜,东汉(25~220),铜器,三级,铜,直径10、通钮高1.15、边厚0.45,1,征集购买,25
3714,战国-汉磬形铜饰件,汉,铜器,二级,其他金属,长13.15 高5.6 厚0.26,1,旧藏,25
