collectId,collectName,time,collectYear,collectType,collectLevel,collectTexture,detailSize,num,source
16671,西汉碗形褐陶杯,西汉,西汉,陶器,二级,陶,"口径7.6,底径5,高4.7",1,发掘
16927,西汉有扳灰陶壶,西汉,西汉,陶器,二级,陶,"口径8.5,腹径17,底径7.3,高15",1,征集购买
17183,西汉铁,西汉,西汉,铁器、其他金属器,二级,铁,"存长9.2,宽6.2",3,发掘
3872,新莽一刀平五千,西汉,西汉,钱币,二级,其他无机质,长6.8 首径2.48 厚0.28,1,旧藏
6176,汉透雕夔凤纹玉偑,汉,汉,玉石器、宝石,二级,宝玉石,长4.75 宽3.2 厚0.65,1,拨交
7200,汉铜镞,汉,汉,武器,三级,铜,4.28x1.01,1,拨交
10272,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.58  好径：0.91  厚：0.22,1,旧藏
13856,西汉灰陶大罐残片,西汉,西汉,陶器,三级,陶,1：6.4*3.7*0.5；2：4.6*2.3*0.7,2,发掘
14112,西汉残磨石,西汉,西汉,石器、石刻、砖瓦,三级,石,存长6.3,1,发掘
16672,西汉褐陶残器片,西汉,西汉,陶器,二级,陶,最大残长3.6,3,发掘
16928,西汉灰陶罐,西汉,西汉,陶器,二级,陶,"口径15.5,腹径21,底径11,高18",1,征集购买
5409,汉楚永恭印封泥,汉,汉,玺印符牌,三级,其他无机质,3.2x2.4x1,1,旧藏
6177,汉透雕螭纹青玉偑,汉,汉,玉石器、宝石,二级,宝玉石,长3.25 宽1.9 厚0.55,1,拨交
6945,汉四神博局纹铜镜,汉,汉,铜器,二级,铜,直径14、厚0.45,1,旧藏
7201,汉五月丙午铜剑镡,汉,汉,武器,三级,铜,4.55x2.01x1.08,1,拨交
8737,汉绿釉陶盘,汉,汉,陶器,三级,陶,高3 口径14.7  底径约9.6,1,拨交
10273,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：2.52  好径：0.85 厚：0.32,3,旧藏
13857,西汉陶谷璧,西汉,西汉,陶器,三级,陶,1：直径4.8，厚1，2：直径5.5，厚0.6。,3,发掘
14113,西汉残灰长方砖,西汉,西汉,石器、石刻、砖瓦,三级,砖瓦,"长35.5,宽11.5,厚5；长30、宽10.2、厚5",2,发掘
16673,西汉铜扣,西汉,西汉,铜器,二级,铜,"存径2.1,高0.5",3,发掘
16929,西汉灰陶罐,西汉,西汉,陶器,二级,陶,"口径8.7,腹径14.5,底径8.6,高12.5",1,征集购买
19233,汉铜錞于,汉,汉,铜器,三级,铜,全高42.3、底径18.5x14.7、顶盖径24.2x22.1,1,征集购买
1058,西汉五铢铜圆钱,汉,汉,钱币,二级,铜,直径2.5,3,发掘
5410,汉閭立林印封泥,汉,汉,玺印符牌,三级,其他无机质,3x2.25x0.65,1,旧藏
6178,汉蟠龙玉偑,汉,汉,玉石器、宝石,二级,宝玉石,长5.2 高3.9 厚0.4,1,拨交
7202,汉铜水匙,汉,汉,铜器,三级,铜,长9.8、勺1.28x2.4,1,旧藏
10274,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：2.12  好径：0.78 厚：0.11,1,旧藏
13346,汉铁矛,汉,汉,铁器、其他金属器,二级,铁,"长44.8，宽2.7，厚0.8；长26.3,宽2.2,厚0.6；长24.8,宽2.3,厚0.7",3,拨交
13858,西汉圆形陶器片,西汉,西汉,陶器,三级,陶,最大者直径6.2；最小者直径2.8,4,发掘
14114,西汉半两铜钱残片,西汉,西汉,钱币,三级,铜,直径3,1,发掘
16674,西汉玉石珠,西汉,西汉,玉石器、宝石,三级,宝玉石,"径0.9,高0.7",1,发掘
16930,西汉灰陶壶,西汉,西汉,陶器,二级,陶,"口径3.8,腹径6.6,底径3.1,高5.9",1,征集购买
1059,西汉五铢铜圆钱,汉,汉,钱币,二级,铜,直径2.6,8,发掘
5411,汉朱安封泥,汉,汉,玺印符牌,三级,其他无机质,3.3x2.4x1.3,1,旧藏
5923,汉饕餮纹玉璏,汉,汉,玉石器、宝石,二级,宝玉石,高1.35 长5 宽2.6,1,拨交
6179,汉蟠螭玉偑,汉,汉,玉石器、宝石,二级,宝玉石,长7.15 宽3.2 厚0.5,1,拨交
7203,汉铜水匙,汉,汉,铜器,三级,铜,长11.25、勺1.52x2.6,1,旧藏
10275,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：2.17  好径：0.81  厚：0.16,1,旧藏
13859,西汉残板瓦,西汉,西汉,石器、石刻、砖瓦,三级,砖瓦,存长4.2；存长7.5,2,发掘
14115,西汉五铢铜钱,西汉,西汉,钱币,三级,铜,直径2.5,2,发掘
16675,西汉铁镞,西汉,西汉,铁器、其他金属器,二级,铁,"存长3.8,宽0.7,厚0.4",1,发掘
16931,西汉红陶双系罐,西汉,西汉,陶器,二级,陶,"口径6.2,腹径11.4,底径10,高10",1,征集购买
1060,汉琉璃珠,汉,汉,玻璃器,二级,玻璃,nan,3,发掘
5412,汉广侯令印封泥,汉,汉,玺印符牌,三级,其他无机质,3.25x2.4x1.3,1,旧藏
8996,汉残铜戟,汉,汉,铜器,二级,铜,横长16.9、竖长14.6、前锋长存4、刃厚0.45、内长7、胡长7.4,1,旧藏
10276,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：2.32  好径：0.83 厚：0.16,1,旧藏
13860,西汉灰陶钵,西汉,西汉,陶器,三级,陶,高4.2，口径11.8，底径3.8。,4,发掘
14116,西汉琉璃珠,西汉,西汉,玻璃器,三级,玻璃,直径0.8,1,发掘
16676,西汉铜扣,西汉,西汉,铜器,二级,铜,"直径3.2,厚0.5",3,发掘
16932,西汉有扳褐陶杯,西汉,西汉,陶器,二级,陶,"口径14.2,腹径15.5,底径8.7,高12.5",1,征集购买
17188,西汉红陶器残片,西汉,西汉,陶器,二级,陶,"最大口径29,高5.2",5,发掘
5413,汉□□令印封泥,汉,汉,玺印符牌,三级,其他无机质,2.9x2.1x0.85,1,旧藏
7205,汉人面形铜具,汉,汉,玺印符牌,三级,铜,10.7x9.9x2.18,1,旧藏
8997,汉残铜戟,汉,汉,铜器,二级,铜,竖长存24.1、横长存15.4、前锋长17.1、刃宽4.4、锋厚0.5、胡长3.1,1,旧藏
10277,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：2.15  好径：0.8  厚：1,1,旧藏
13861,西汉陶瓮残片,西汉,西汉,陶器,三级,陶,1：8.8*3.8*0.7；2：4.8*2.8*0.5,2,发掘
14117,西汉管状铜制品,西汉,西汉,铜器,三级,铜,"长4.8,宽1.2,厚1.1",1,发掘
16677,西汉玛瑙绿松石串珠,西汉,西汉,玉石器、宝石,二级,宝玉石,"直径0.7,长1.8",1,发掘
16933,西汉褐陶杯,西汉,西汉,陶器,二级,陶,"1.口径10.4,腹径8.7,底径7.3,高6.9",3,征集购买
17189,西汉铁残段,西汉,西汉,铁器、其他金属器,二级,铁,"存长3.3,宽7.3",3,发掘
19749,东汉建安铭文铜弩机,东汉,东汉,武器,一级,铜,机郭长10.65厘米、厚3.3厘米,1,接受捐赠
22821,东汉灰陶弦纹罐,汉,汉,陶器,三级,陶,高11.7 口径5.9 腹径14.5 底径7.6,2,采集
5414,汉齐□海长封泥,汉,汉,玺印符牌,三级,其他无机质,3.2x2.3x0.9,1,旧藏
5926,汉浮雕蟠螭玉璏,汉,汉,玉石器、宝石,二级,宝玉石,高2 长7.04 宽2.23,1,拨交
10278,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：2.07  好径：0.78  厚：0.1,1,旧藏
13862,西汉灰陶盆残片,西汉,西汉,陶器,三级,陶,1：8.9*3.1*0.5；2：2.3*1.6*0.5,2,发掘
14118,西汉残铁锄,西汉,西汉,铁器、其他金属器,三级,铁,"存长20.3,宽8.9,厚0.6；9.2*7.3*2.1；14.3*9.4*0.45",3,发掘
16678,西汉陶器残片,西汉,西汉,陶器,二级,陶,"存长9.1,宽8,厚0.7",2,发掘
16934,西汉灰陶豆,西汉,西汉,陶器,二级,陶,"盘径15.2,柱径4.1,高12.5",1,征集购买
19750,西汉蛇蟾蜍纹牌形铜锉,西汉,西汉,铜器,二级,铜,19.3x6.2,3,接受捐赠
22822,东汉灰陶素面长颈瓶,汉,汉,陶器,三级,陶,高16.1 口径5.6 腹径11.2 底径7.7,4,采集
1063,西汉新莽货泉铜钱,汉,汉,钱币,三级,铜,nan,1,征集购买
5415,汉□子□印封泥,汉,汉,玺印符牌,三级,其他无机质,2.7x1.8x0.8,1,旧藏
6183,汉透雕蟠螭玉佩,汉,汉,玉石器、宝石,二级,宝玉石,"长5.1,宽3.75,厚0.65",1,拨交
10279,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：1.9  好径：0.81 厚：0.1,1,旧藏
13863,西汉陶壶残片,西汉,西汉,陶器,三级,陶,最大者存6.5*3.5*0.5；最小者存：2.2*2.1*0.4,5,发掘
14119,西汉残铁锛,西汉,西汉,铁器、其他金属器,三级,铁,"长9.2,宽6.1,厚2.3",1,发掘
16679,西汉铜剑环,西汉,西汉,铜器,二级,铜,"环径3.2,厚0.5",1,发掘
16935,西汉四耳褐陶罐,西汉,西汉,陶器,二级,陶,"口径8.5,腹径10,底径7.3,高10",1,征集购买
22823,东汉印文字灰陶砖,汉,汉,陶器,三级,陶,长36.3  厚9,2,采集
5416,汉东武丞印封泥,汉,汉,玺印符牌,二级,其他无机质,2.4x2.5x1.1,1,旧藏
6184,汉阴刻虺龙纹玉玦,汉,汉,玉石器、宝石,二级,宝玉石,"内径4.3,好径1.6,厚0.45",1,拨交
10280,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：1.88  好径：0.8  厚：0.12,1,旧藏
13864,西汉灰陶残甑,西汉,西汉,陶器,三级,陶,残存最大5厘米,4,发掘
14120,西汉铁镰残片,西汉,西汉,铁器、其他金属器,三级,铁,长1.2-4.2,4,发掘
16680,西汉铜扣,西汉,西汉,铜器,二级,铜,"存径2.4,厚0.2",4,发掘
16936,西汉褐陶杯,西汉,西汉,陶器,二级,陶,"口径11,底径10.1,高7.1",1,征集购买
4137,汉"千秋万岁"铭灰陶瓦当,汉,汉,石器、石刻、砖瓦,三级,砖瓦,当径18.4  厚2.7,1,旧藏
5417,汉□□丞印封泥,汉,汉,玺印符牌,二级,其他无机质,2.4x2.8x0.95,1,旧藏
5929,汉谷纹玉璏,汉,汉,玉石器、宝石,二级,宝玉石,高1.48 长6.61 宽2.67,1,拨交
6185,汉谷纹玉佩,汉,汉,玉石器、宝石,二级,宝玉石,"长4,宽1.95,厚0.7",1,拨交
10281,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：2.29  好径：0.79 厚：0.18,1,旧藏
13865,西汉残红陶锅,西汉,西汉,陶器,三级,陶,最大残长14,2,发掘
14121,西汉铁镰残片,西汉,西汉,铁器、其他金属器,三级,铁,存长3.8；存长4.5,2,发掘
16937,西汉马首铜饰件,西汉,西汉,铜器,二级,铜,存长6.9,1,征集购买
4138,汉"长生无极"铭灰陶瓦当,汉,汉,石器、石刻、砖瓦,三级,砖瓦,当径18  厚2.2,1,旧藏
5418,汉齐□官丞封泥,汉,汉,玺印符牌,二级,其他无机质,3.35x2.9x0.9,1,旧藏
5930,汉浮雕蟠螭玉璏,汉,汉,玉石器、宝石,二级,宝玉石,高2.5 长8.25 宽2.63,1,拨交
6186,汉透雕蟠虺纹玉佩,汉,汉,玉石器、宝石,二级,宝玉石,"长4.5,宽3.25,厚0.45",1,拨交
7210,汉囗囗之印铜印,汉,汉,玺印符牌,三级,铜,印面1.57x1.73,1,拨交
10282,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：1.8  好径：0.78  厚：0.11,1,旧藏
13866,西汉褐陶残片,西汉,西汉,陶器,三级,陶,口径6.3，高2.7。,4,发掘
14122,西汉残铁锹,西汉,西汉,铁器、其他金属器,三级,铁,"长8.1,宽8.2,厚0.6",1,发掘
16938,西汉双马纹鎏金铜饰牌,西汉,西汉,铜器,二级,"铜,金",长10.8厘米、宽5.4厘米、厚0.3厘米,1,发掘
17194,西汉褐陶器残片,西汉,西汉,陶器,二级,陶,"最大片长17.5,宽11.6",5,发掘
4139,汉“马氏万年”铭灰陶瓦当,汉,汉,石器、石刻、砖瓦,三级,砖瓦,当径15.8 厚2.7,1,旧藏
5419,汉吴□来印封泥,汉,汉,玺印符牌,二级,其他无机质,2.8x2.3x1.15,1,旧藏
5931,汉龙首玉带钩,汉,汉,玉石器、宝石,二级,宝玉石,长10.76 宽1.76 厚1.37,1,拨交
6187,汉透雕蟠蟠玉佩,汉,汉,玉石器、宝石,二级,宝玉石,"长5.1,宽4,厚0.7",1,拨交
10283,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：1.73  好径：0.78  厚：0.12,1,旧藏
13867,西汉灰陶残器,西汉,西汉,陶器,三级,陶,残长8.5 残宽4.2,2,发掘
14123,西汉铁器残片,西汉,西汉,铁器、其他金属器,三级,铁,存长3.8-6.5,5,发掘
16939,西汉三翼铜镞,西汉,西汉,铜器,二级,铜,存长2.3-4.5,92,征集购买
17195,西汉琉璃耳铛,西汉,西汉,玻璃器,二级,玻璃,存长1.5,1,发掘
4140,汉“长生无极”灰陶瓦当,汉,汉,石器、石刻、砖瓦,三级,砖瓦,当径16.7  厚2.3 筒瓦21.6x16.8x1.6,1,旧藏
5420,汉□乐丞印封泥,汉,汉,玺印符牌,二级,其他无机质,2.65x2.95x1.05,1,旧藏
10284,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：1.91  好径：0.8 厚：0.1,1,旧藏
13868,西汉残云纹瓦当,西汉,西汉,石器、石刻、砖瓦,三级,砖瓦,存长4.2,1,发掘
14124,西汉穿孔灰陶纺轮,西汉,西汉,陶器,三级,陶,"直径3.9,厚2.1",1,发掘
16940,西汉两翼铜镞,西汉,西汉,铜器,二级,铜,存长2.3-4.2,130,征集购买
17196,西汉铁钁,西汉,西汉,铁器、其他金属器,二级,铁,"存长12.1,宽6.7",6,发掘
18732,汉别部司马铜印,汉,汉,铜器,二级,铜,通高2，印身2.4×2.3×1,1,拣选
19756,汉提刑陕右铜印,汉,汉,玺印符牌,二级,铜,高3.3，印身2.5＊2.4＊0.9。,1,征集购买
5421,汉益丞封泥,汉,汉,玺印符牌,二级,其他无机质,3.2x2.8x0.9,1,旧藏
10285,西汉新莽货泉铜钱,西汉,西汉,钱币,二级,铜,肉径：2.17  好径：0.91  厚：0.15,1,旧藏
13869,西汉灰陶谷纹璧,西汉,西汉,陶器,三级,陶,直径5.9，厚0.9。,1,发掘
14125,西汉红陶谷璧,西汉,西汉,陶器,三级,陶,"直径6.6,厚0.7",1,发掘
16941,西汉三棱铜镞,西汉,西汉,铜器,二级,铜,长2.4-5.4,27,征集购买
18733,汉徐贾之印,汉,汉,铜器,三级,其他无机质,通高1，印身1.5×1.5,1,拣选
19757,汉潭庆臣子母铜印,汉,汉,玺印符牌,二级,铜,高1.9，印身1.7＊1.7＊1,1,征集购买
22061,汉部曲将铜印,汉,汉,玺印符牌,二级,铜,通高2.05  宽2.3x2.3  厚0.95,1,征集购买
5422,汉西安丞印封泥,汉,汉,玺印符牌,二级,其他无机质,3.05x2.9x1.3,1,旧藏
10286,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：2  好径：0.78 厚：0.09,1,旧藏
13870,西汉圆饼形灰陶垫,西汉,西汉,陶器,三级,陶,直径2.9，5.4，5.5，厚1.3，1.5，2.8。,4,发掘
16942,西汉各式铁镞,西汉,西汉,铁器、其他金属器,二级,铁,存长2.6-7,80,征集购买
19758,汉别部司马铜印,汉,汉,玺印符牌,三级,铜,高1.5，印身2.4＊2.4＊0.1,1,征集购买
22062,汉部曲将铜印,汉,汉,玺印符牌,二级,铜,通高2.15  宽2.4x2.4  厚1.1,1,征集购买
4143,汉“闗”字铭瓦当残片,汉,汉,石器、石刻、砖瓦,三级,砖瓦,当径14.1x9 厚3.4,1,旧藏
5423,汉来无丞印封泥,汉,汉,玺印符牌,二级,其他无机质,3.1x2.85x1.1,1,旧藏
10287,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：2.18  好径：0.78  厚：0.12,1,旧藏
13871,西汉琉璃耳当,西汉,西汉,玻璃器,三级,玻璃,长1.4,1,发掘
16943,西汉铁矛,西汉,西汉,铁器、其他金属器,二级,铁,存长16.5-20,2,征集购买
19759,汉别部司马铜印,汉,汉,玺印符牌,二级,铜,高2.4，印身2.6＊2.7＊1.4。,1,拣选
22831,西汉几何方空心砖,汉,汉,石器、石刻、砖瓦,三级,砖瓦,"长122.9,宽48,厚12.1",1,征集购买
23599,汉蟠虺纹铜镜,汉,汉,铜器,三级,铜,高1.4 径19,1,接受捐赠
3888,西汉半两铜钱,西汉,西汉,钱币,二级,铜,肉径2.57 好径1 厚0.15,1,旧藏
5424,汉西安丞印封泥,汉,汉,玺印符牌,二级,其他无机质,2.9x2.9x1.3,1,旧藏
6192,汉雷纹龙形玉佩,汉,汉,玉石器、宝石,二级,宝玉石,"长9.3,宽8.55,厚0.5",1,拨交
6960,汉尚方四神博局纹铜镜,汉,汉,铜器,二级,铜,直径17.6、厚0.7,1,旧藏
10288,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：2.31  好径：0.89 厚：0.12,2,旧藏
13872,西汉灰陶残器,西汉,西汉,陶器,三级,陶,残长最大11,10,发掘
14128,西汉半两铜钱,西汉,西汉,钱币,三级,铜,直径3,5,发掘
16944,西汉铁剑残段,西汉,西汉,铁器、其他金属器,二级,铁,存长6-30,3,征集购买
19760,汉部曲将铜印,汉,汉,玺印符牌,三级,铜,高2.1，印身2.4＊2.4＊1；高1.9，印身2.6*2.6*0.9；高2.1，印身2.4*2.4*0.9,2,征集购买
22832,东汉灰陶坐俑,汉,汉,雕塑、造像,三级,陶,"1.高10.5,宽6.5;  2.高9.6,宽7.2",2,征集购买
3889,西汉五铢铜钱,西汉,西汉,钱币,二级,铜,肉径2.57 好径1 厚0.15,1,旧藏
5425,汉周羲封泥,汉,汉,玺印符牌,三级,其他无机质,2.7x2.65x1.2,1,旧藏
6961,汉目光铭文铜镜,汉,汉,铜器,三级,铜,直径12、厚0.6,1,旧藏
10289,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：2.14  好径：0.78  厚：0.13,1,旧藏
13873,西汉残筒板瓦,西汉,西汉,石器、石刻、砖瓦,三级,砖瓦,存长8.5,5,发掘
14129,西汉五铢铜钱,西汉,西汉,钱币,三级,铜,直径2.5,3,发掘
14641,汉五铢铜钱,汉,汉,钱币,三级,铜,直径2.5,22,发掘
16945,西汉环首铁刀,西汉,西汉,铁器、其他金属器,二级,铁,存长7.5-24.5,29,征集购买
22065,汉假司马铜印,汉,汉,玺印符牌,二级,铜,通高2  宽2.4x2.4  厚1,1,征集购买
5426,汉饶侯相印封泥,汉,汉,玺印符牌,二级,其他无机质,2.96x2.5x0.8,1,旧藏
10290,西汉新莽货泉铜钱,西汉,西汉,钱币,三级,铜,肉径：2.29  好径：0.7 厚：0.09,2,旧藏
13874,西汉绳纹灰长方砖,西汉,西汉,石器、石刻、砖瓦,三级,砖瓦,长37，宽18.5，厚4.6。,1,发掘
14130,西汉灰陶谷璧,西汉,西汉,陶器,二级,陶,直径5.8 厚0.6,1,发掘
14642,汉银指环,汉,汉,金银器,三级,银,直径2.25,1,发掘
16946,西汉铁刀残段,西汉,西汉,铁器、其他金属器,二级,铁,存长6-20,40,征集购买
17202,汉残绳纹灰陶圜底钵,西汉,西汉,陶器,二级,陶,最大片长11.8；宽4.5,18,发掘
22066,汉军假司马铜印,汉,汉,玺印符牌,二级,铜,通高2.5  宽2.5x2.5  厚1.1,1,征集购买
23602,汉四乳四神纹铜镜,汉,汉,铜器,三级,铜,高1.4 径18.6,1,接受捐赠
4147,汉“子立”铭勾云纹灰陶瓦当,汉,汉,石器、石刻、砖瓦,三级,砖瓦,当径15  厚3.5,1,拨交
5427,汉□□丞封泥,汉,汉,玺印符牌,三级,其他无机质,2.9x2.5x0.7,1,旧藏
5939,汉透雕雷纹凤玉佩,汉,汉,玉石器、宝石,二级,宝玉石,长5.9 宽2.7 厚0.55,1,拨交
6195,汉谷纹碧玉璧,汉,汉,玉石器、宝石,二级,宝玉石,"肉径12.7,好径4.7,厚0.4",1,拨交
6963,汉四神博局纹铜镜,汉,汉,铜器,二级,铜,直径14.3、厚0.5,1,旧藏
10291,西汉新莽货泉铜钱,西汉,西汉,钱币,二级,铜,肉径：2.18  好径：0.71  厚：0.14,1,旧藏
13875,西汉残蓖齿纹灰陶缸沿,西汉,西汉,陶器,三级,陶,残长14 残宽7 厚2.4,1,发掘
14131,西汉半两铜钱,西汉,西汉,钱币,三级,铜,直径3,2,发掘
14643,汉代六棱玛瑙珠,汉,汉,玉石器、宝石,二级,宝玉石,直径0.9,1,发掘
16947,西汉环首铁锥,西汉,西汉,铁器、其他金属器,二级,铁,存长7.5-17,14,征集购买
17203,汉铁镐,西汉,西汉,铁器、其他金属器,二级,铁,寸长11.3；宽6.5,4,发掘
19763,汉“张夕之印”铜印,汉,汉,玺印符牌,二级,铜,高1.7，印身1.94＊1.9＊0.85.,1,征集购买
22067,汉军司马铜印,汉,汉,玺印符牌,二级,铜,通高2  宽2.4x2.4  厚0.9,1,征集购买
1588,汉碧玉环,汉,汉,玉石器、宝石,二级,宝玉石,径5.8,1,旧藏
3892,西汉五铢铜钱,西汉,西汉,钱币,二级,铜,肉径2.54 好径1 厚0.17,1,旧藏
4148,汉“安乐未央”铭红陶瓦当,汉,汉,石器、石刻、砖瓦,三级,砖瓦,当径14.2  厚3.2,1,拨交
5428,汉共□之□封泥,汉,汉,玺印符牌,三级,其他无机质,2.8x2.48x0.87,1,旧藏
5940,汉方玉佩,汉,汉,玉石器、宝石,二级,宝玉石,长3.38 宽3.4 厚0.8,1,拨交
10292,西汉新莽货泉铜钱,西汉,西汉,钱币,二级,铜,肉径：2.39  好径：0.79 厚：0.21,1,旧藏
13876,西汉残灰板瓦,西汉,西汉,石器、石刻、砖瓦,三级,砖瓦,存长15.5,5,发掘
14132,西汉五铢铜钱,西汉,西汉,钱币,三级,铜,直径2.5,1,发掘
14644,汉代蓝色琉璃耳铛,汉,汉,玻璃器,三级,玻璃,高1.5,2,发掘
16948,西汉铁,西汉,西汉,铁器、其他金属器,二级,铁,"存长7-11.5,刃宽4.5",3,征集购买
19764,汉“靳贯之印”铜印,汉,汉,玺印符牌,二级,铜,高1.2，印身1.4＊1.4＊0.6。,1,拣选
22068,汉军司马铜印,汉,汉,玺印符牌,二级,铜,通高2  宽2.45x2.45  厚0.9,1,征集购买
25140,人物楼阁纹铜镜,汉,汉,铜器,三级,铜,直径7.2 厚0.45,1,拣选
1589,汉碧玉璧,汉,汉,玉石器、宝石,二级,宝玉石,径4.9,1,旧藏
4149,汉“长生未央”铭红陶瓦当,汉,汉,石器、石刻、砖瓦,三级,砖瓦,当径13.1  厚3,1,拨交
5941,汉螭首小玉戚,汉,汉,玉石器、宝石,二级,宝玉石,长4.23 宽2.4 厚0.7,1,拨交
6197,汉青玉璧,汉,汉,玉石器、宝石,二级,宝玉石,"肉径6.5,好径0.9,厚0.4",1,拨交
10293,西汉新莽货泉铜钱,西汉,西汉,钱币,二级,铜,肉径：2.15  好径：0.62  厚：0.1,1,旧藏
13877,西汉残绳纹瓦筒,西汉,西汉,石器、石刻、砖瓦,三级,砖瓦,存长18.5,3,发掘
14133,西汉残有柄铁器,西汉,西汉,铁器、其他金属器,三级,铁,长8,1,发掘
14645,汉残陶器,汉,汉,陶器,三级,陶,最大者存8.8*1.9；最小者存：1.2*1.1*0.3,5,发掘
16949,西汉铁斧,西汉,西汉,铁器、其他金属器,二级,铁,"最大长13.3,銎径7.3*3.5,刃宽8.7",6,征集购买
